m/z,UPEC_12,mean
615.15826,0.0703168606918199,0.0703168606918199
383.08383,0.0701775827970866,0.0701775827970866
382.28387,0.0698649625404715,0.0698649625404715
378.28406,0.0698028421347086,0.0698028421347086
583.3847,0.0696959607651008,0.0696959607651008
414.13742,0.0695707863415679,0.0695707863415679
365.02966,0.0690246296881617,0.0690246296881617
833.75336,0.0688606595434645,0.0688606595434645
591.16437,0.0686854086780917,0.0686854086780917
645.4069,0.0682350631066455,0.0682350631066455
619.1581,0.0680640565925896,0.0680640565925896
675.44556,0.0680412969312277,0.0680412969312277
387.01868,0.0679504587642306,0.0679504587642306
613.5184,0.0679202763021951,0.0679202763021951
541.36664,0.0678819535347539,0.0678819535347539
607.43365,0.0676212738751176,0.0676212738751176
372.09433,0.06709349042895,0.06709349042895
620.19806,0.0665534445613845,0.0665534445613845
767.21136,0.0665504807671966,0.0665504807671966
346.8855,0.0664698679027863,0.0664698679027863
576.57007,0.0662795788977865,0.0662795788977865
461.0853,0.0662418097589192,0.0662418097589192
314.93695,0.066215406287768,0.066215406287768
570.5203,0.0655405544418472,0.0655405544418472
602.1639,0.065278806988785,0.065278806988785
340.0258,0.065215550639755,0.065215550639755
587.4996,0.0642168636819351,0.0642168636819351
303.01248,0.0639294431690735,0.0639294431690735
633.1725,0.063449118113219,0.063449118113219
398.10315,0.0629029129774042,0.0629029129774042
371.0444,0.0626440241802337,0.0626440241802337
535.4719,0.0625891931842675,0.0625891931842675
605.3787,0.061814455919012,0.061814455919012
350.25534,0.0612198645713902,0.0612198645713902
576.47504,0.0611697180226143,0.0611697180226143
615.1833,0.0609891721330393,0.0609891721330393
631.19257,0.0606284308831722,0.0606284308831722
429.32175,0.0601487202784424,0.0601487202784424
668.6008,0.0600582856257009,0.0600582856257009
612.4534,0.0594166130504321,0.0594166130504321
387.32364,0.0588180630269664,0.0588180630269664
603.1588,0.05877630001075,0.05877630001075
606.1487,0.0587298833494054,0.0587298833494054
546.5264,0.0586239764265631,0.0586239764265631
465.3901,0.05812327406075,0.05812327406075
503.0984,0.0578231887614332,0.0578231887614332
496.0787,0.0574504613519033,0.0574504613519033
521.4526,0.0567878105465157,0.0567878105465157
567.4305,0.0565570554967513,0.0565570554967513
619.39307,0.0560718185710426,0.0560718185710426
646.6119,0.055564821664045,0.055564821664045
630.1926,0.0550204560726764,0.0550204560726764
569.4054,0.0547447137704378,0.0547447137704378
351.96527,0.0542502584242896,0.0542502584242896
402.99295,0.0540738007191667,0.0540738007191667
357.07004,0.0535665255773761,0.0535665255773761
740.7076,0.0533134682276512,0.0533134682276512
632.16254,0.0528786488354168,0.0528786488354168
561.0507,0.0525886570225201,0.0525886570225201
364.2747,0.0516715399757014,0.0516715399757014
518.0627,0.0515648788053887,0.0515648788053887
614.17334,0.0509834082259559,0.0509834082259559
602.58887,0.0505702175836606,0.0505702175836606
597.4291,0.0501345761544939,0.0501345761544939
902.7652,0.0494398435146982,0.0494398435146982
644.5969,0.049210947017919,0.049210947017919
769.22626,0.0477631887949888,0.0477631887949888
725.1983,0.0473396610727516,0.0473396610727516
472.38977,0.0471558758256572,0.0471558758256572
590.1544,0.0435193902251372,0.0435193902251372
519.0627,0.0358251193407126,0.0358251193407126
427.38184,0.0349716440773553,0.0349716440773553
