m/z,UPEC_12,mean
319.26175,0.0127473702937811,0.0127473702937811
701.40936,0.0126407770250223,0.0126407770250223
662.44617,0.0126143926004912,0.0126143926004912
547.4714,0.0124956915849589,0.0124956915849589
342.0407,0.0124252577220866,0.0124252577220866
871.4716,0.0123594061003149,0.0123594061003149
874.4915,0.012290055060021,0.012290055060021
848.5577,0.0119586090376335,0.0119586090376335
796.585,0.0119087930104474,0.0119087930104474
602.1639,0.0118222047409672,0.0118222047409672
341.30576,0.0118081958536078,0.0118081958536078
881.75116,0.0117245825719773,0.0117245825719773
473.26974,0.0116719123659492,0.0116719123659492
849.4876,0.0115936037805191,0.0115936037805191
447.28592,0.0115892424697022,0.0115892424697022
625.5178,0.0115303671862314,0.0115303671862314
839.4631,0.0115142183594815,0.0115142183594815
538.5218,0.0115110929294732,0.0115110929294732
618.14813,0.0114785267426617,0.0114785267426617
351.96527,0.0114476098534415,0.0114476098534415
607.43365,0.0113000365446549,0.0113000365446549
769.47626,0.0112552911205652,0.0112552911205652
833.6484,0.0112318779633266,0.0112318779633266
834.5383,0.0110371484871017,0.0110371484871017
676.4555,0.010911745591156,0.010911745591156
545.4515,0.0108843774987947,0.0108843774987947
767.21136,0.0108344869387822,0.0108344869387822
798.45996,0.0107531392421157,0.0107531392421157
903.53516,0.0106286036884162,0.0106286036884162
828.5536,0.0104965181923132,0.0104965181923132
626.33276,0.0104628977852772,0.0104628977852772
474.2847,0.0104564999814925,0.0104564999814925
896.48047,0.0103908401968046,0.0103908401968046
318.98676,0.01038324794067,0.01038324794067
361.27484,0.0103504285554297,0.0103504285554297
406.1678,0.0103177145635273,0.0103177145635273
335.97098,0.0102724428138468,0.0102724428138468
485.2642,0.0101606191607383,0.0101606191607383
750.5421,0.0100497490774841,0.0100497490774841
371.31937,0.0097811698060562,0.0097811698060562
330.91122,0.0097561088251779,0.0097561088251779
397.3082,0.0096000684762635,0.0096000684762635
311.26712,0.0095427682584935,0.0095427682584935
436.18643,0.0093876364558002,0.0093876364558002
487.2791,0.0092887382886792,0.0092887382886792
621.483,0.0092448868946246,0.0092448868946246
374.16925,0.0092389662180318,0.0092389662180318
718.5386,0.0092372728465277,0.0092372728465277
561.0507,0.0091949906358562,0.0091949906358562
615.15826,0.0090716453916562,0.0090716453916562
634.4074,0.0089155411306873,0.0089155411306873
416.15234,0.008837259420517,0.008837259420517
468.28497,0.008765722458077,0.008765722458077
849.6226,0.0087196165032406,0.0087196165032406
308.16226,0.0086429628235571,0.0086429628235571
320.1617,0.0086256980299472,0.0086256980299472
340.0258,0.0086003806055916,0.0086003806055916
365.02966,0.0085933672123154,0.0085933672123154
415.28238,0.0085025549605194,0.0085025549605194
872.5566,0.008485671540232,0.008485671540232
665.381,0.0083695326904021,0.0083695326904021
345.00058,0.0082570379551792,0.0082570379551792
481.20938,0.0080911839194265,0.0080911839194265
614.3483,0.0080425348739718,0.0080425348739718
612.4534,0.0079600628388561,0.0079600628388561
380.149,0.0078088389815074,0.0078088389815074
476.3596,0.0076976159074628,0.0076976159074628
535.4719,0.0076269904367867,0.0076269904367867
370.17444,0.0075453915283818,0.0075453915283818
439.31628,0.0075154876038895,0.0075154876038895
413.26248,0.0075099773312936,0.0075099773312936
643.197,0.0075026457204515,0.0075026457204515
895.69055,0.0074337781991639,0.0074337781991639
701.50934,0.0072853209500709,0.0072853209500709
623.5029,0.0072059766982452,0.0072059766982452
363.11975,0.0072047128797811,0.0072047128797811
666.48096,0.0070637148075238,0.0070637148075238
378.28406,0.0070184943186786,0.0070184943186786
567.39044,0.0069572160305102,0.0069572160305102
384.0038,0.0068955758751884,0.0068955758751884
927.4691,0.0068460475444333,0.0068460475444333
941.48846,0.0067535645250612,0.0067535645250612
325.06647,0.0067300326633791,0.0067300326633791
565.51556,0.0067051078922962,0.0067051078922962
775.461,0.006627504199247,0.006627504199247
615.3533,0.0065753485459667,0.0065753485459667
593.5093,0.0065416803441633,0.0065416803441633
799.6699,0.0065055942868098,0.0065055942868098
409.16266,0.0060731158384464,0.0060731158384464
413.30246,0.0060221184954462,0.0060221184954462
515.34784,0.005990029112495,0.005990029112495
619.5281,0.0059717823850114,0.0059717823850114
753.482,0.005697352160625,0.005697352160625
913.6997,0.0056842523305458,0.0056842523305458
424.25696,0.0056331197360401,0.0056331197360401
751.4621,0.0053887211207728,0.0053887211207728
645.54193,0.0053770203456985,0.0053770203456985
858.5922,0.0053590196767842,0.0053590196767842
789.48035,0.0051926880945946,0.0051926880945946
324.27652,0.0051082671603762,0.0051082671603762
616.3582,0.0048361376348989,0.0048361376348989
725.4483,0.0046789789824863,0.0046789789824863
862.55707,0.0046349723404563,0.0046349723404563
560.5008,0.0046345795120859,0.0046345795120859
859.53217,0.0045901527442258,0.0045901527442258
396.18326,0.0045403468058083,0.0045403468058083
652.60156,0.0044657890518843,0.0044657890518843
390.13852,0.0044637069867451,0.0044637069867451
801.6848,0.0044294237031037,0.0044294237031037
825.6237,0.0042983317850258,0.0042983317850258
709.474,0.0042702966724772,0.0042702966724772
343.04565,0.004225676860766,0.004225676860766
620.19806,0.0040032150887217,0.0040032150887217
471.28482,0.0039705828403089,0.0039705828403089
311.05212,0.0039530820475514,0.0039530820475514
480.10944,0.0039421704385186,0.0039421704385186
503.2534,0.0038229325340404,0.0038229325340404
503.0984,0.0037532828643083,0.0037532828643083
358.00998,0.0037371629428035,0.0037371629428035
856.58234,0.0036838686763109,0.0036838686763109
350.25534,0.003632597706376,0.003632597706376
350.29532,0.0036202432441962,0.0036202432441962
467.25,0.0035793565880223,0.0035793565880223
383.08383,0.0034537028574225,0.0034537028574225
531.3421,0.0034415120320203,0.0034415120320203
548.31134,0.003361135355951,0.003361135355951
366.2896,0.003358998305677,0.003358998305677
433.33154,0.0033123732704024,0.0033123732704024
388.12363,0.0032521332886414,0.0032521332886414
875.50146,0.0032383925355211,0.0032383925355211
564.2906,0.00315872132074,0.00315872132074
329.0263,0.0030988867646878,0.0030988867646878
397.2282,0.0029713025891102,0.0029713025891102
616.1732,0.0029661248087536,0.0029661248087536
322.1416,0.0028742825556481,0.0028742825556481
629.3726,0.0028032571229404,0.0028032571229404
435.10648,0.0027838817178163,0.0027838817178163
792.56525,0.0027651489844461,0.0027651489844461
421.2721,0.0026978811455228,0.0026978811455228
519.26263,0.002624490960575,0.002624490960575
518.0627,0.0025680601648541,0.0025680601648541
631.3876,0.0025297239546076,0.0025297239546076
645.5019,0.0025051692860689,0.0025051692860689
551.3712,0.0024653080878637,0.0024653080878637
374.10925,0.0024390540578522,0.0024390540578522
729.4781,0.0024375911391234,0.0024375911391234
823.6638,0.0024237834842834,0.0024237834842834
913.4597,0.0023905153457443,0.0023905153457443
358.16998,0.002275534057917,0.002275534057917
587.4996,0.0021208941058946,0.0021208941058946
359.08994,0.0020668939136519,0.0020668939136519
319.9967,0.0020531731199153,0.0020531731199153
541.36664,0.002008195030455,0.002008195030455
737.50775,0.0019066361414411,0.0019066361414411
516.2478,0.0017898705927434,0.0017898705927434
589.5195,0.0017208993779597,0.0017208993779597
350.11035,0.00169749931581,0.00169749931581
504.28333,0.0014351608747403,0.0014351608747403
811.46436,0.0013653294321165,0.0013653294321165
398.23816,0.0013461071986178,0.0013461071986178
420.21716,0.0013313099773196,0.0013313099773196
318.13678,0.0013123435532251,0.0013123435532251
314.93695,0.0011776743196485,0.0011776743196485
429.32175,0.0010139419737103,0.0010139419737103
712.67883,0.0009585729735975,0.0009585729735975
362.2948,0.0008692970712542,0.0008692970712542
723.54333,0.0008300881699493,0.0008300881699493
813.47925,0.000818331063278,0.000818331063278
630.3776,0.000513049825292,0.000513049825292
591.16437,0.0004786177979777,0.0004786177979777
583.3847,0.0004205807442194,0.0004205807442194
617.1782,0.0003527318324152,0.0003527318324152
668.6008,0.0002994473160336,0.0002994473160336
571.4703,0.0002442748494391,0.0002442748494391
549.35626,0.0002427941101715,0.0002427941101715
303.01248,0.0002341658398396,0.0002341658398396
384.18878,0.0002095567965113,0.0002095567965113
351.2653,0.0001807287511239,0.0001807287511239
380.30396,-6.314602538334889e-05,-6.314602538334889e-05
352.12024,-7.23993166066618e-05,-7.23993166066618e-05
606.1487,-0.0001397784863768,-0.0001397784863768
336.28098,-0.0001610293545047,-0.0001610293545047
360.27988,-0.0002018130796513,-0.0002018130796513
482.32434,-0.0003897069778848,-0.0003897069778848
502.4984,-0.0006284302588192,-0.0006284302588192
604.60376,-0.0006663485470818,-0.0006663485470818
403.2029,-0.0007841937112534,-0.0007841937112534
534.36694,-0.0008350189825965,-0.0008350189825965
653.5466,-0.0008506063849861,-0.0008506063849861
591.53436,-0.0009882049596916,-0.0009882049596916
431.31165,-0.0010062694587201,-0.0010062694587201
472.38977,-0.0010098311231112,-0.0010098311231112
633.1725,-0.0010634406213348,-0.0010634406213348
369.34946,-0.0010826252730347,-0.0010826252730347
538.3968,-0.0011046732484749,-0.0011046732484749
382.28387,-0.0011281287999636,-0.0011281287999636
517.32776,-0.0013545796827724,-0.0013545796827724
310.30716,-0.0013903398727155,-0.0013903398727155
535.23694,-0.0014790494161429,-0.0014790494161429
647.4218,-0.0014977474514509,-0.0014977474514509
371.0444,-0.0015193777869413,-0.0015193777869413
506.35825,-0.0015335134228312,-0.0015335134228312
426.13687,-0.0015554310702485,-0.0015554310702485
551.2112,-0.0016529131270686,-0.0016529131270686
346.8855,-0.0017335153413293,-0.0017335153413293
497.27866,-0.0017656929674234,-0.0017656929674234
392.15344,-0.0018897658378802,-0.0018897658378802
415.22238,-0.0020432781365935,-0.0020432781365935
352.27524,-0.0020471033705109,-0.0020471033705109
874.5715,-0.0021205992522491,-0.0021205992522491
364.3097,-0.0023651325345752,-0.0023651325345752
310.17715,-0.0024502632638387,-0.0024502632638387
418.16724,-0.0025412295419447,-0.0025412295419447
423.17203,-0.0025485179407137,-0.0025485179407137
394.16833,-0.0025630536254663,-0.0025630536254663
387.01868,-0.0026242832062773,-0.0026242832062773
469.32492,-0.0026559798013883,-0.0026559798013883
598.31903,-0.0027234204274462,-0.0027234204274462
591.3594,-0.0028144174600989,-0.0028144174600989
408.1477,-0.00284206256979,-0.00284206256979
415.31738,-0.0029954817556407,-0.0029954817556407
387.24365,-0.0030239453522138,-0.0030239453522138
310.14215,-0.0030728122135203,-0.0030728122135203
809.6494,-0.0031027114635124,-0.0031027114635124
479.23447,-0.0037587403637701,-0.0037587403637701
670.6108,-0.0039871572193408,-0.0039871572193408
613.5184,-0.0040111717975593,-0.0040111717975593
521.4526,-0.0041220192943579,-0.0041220192943579
465.3901,-0.0041643221133816,-0.0041643221133816
372.09433,-0.004200972010187,-0.004200972010187
738.5127,-0.0043122211733395,-0.0043122211733395
406.35278,-0.0043704566135218,-0.0043704566135218
363.16473,-0.0043804068673549,-0.0043804068673549
645.4069,-0.0044209206105237,-0.0044209206105237
632.16254,-0.0044427905266392,-0.0044427905266392
603.1588,-0.0045237735393335,-0.0045237735393335
531.4071,-0.0045416930725962,-0.0045416930725962
686.585,-0.0046307626388225,-0.0046307626388225
398.10315,-0.0046893525904431,-0.0046893525904431
675.44556,-0.0050339822283971,-0.0050339822283971
814.4892,-0.0051060667412047,-0.0051060667412047
619.1581,-0.0053056718621508,-0.0053056718621508
382.31888,-0.0053482345899117,-0.0053482345899117
402.13797,-0.0053863621411173,-0.0053863621411173
376.12415,-0.0054101463811206,-0.0054101463811206
334.26105,-0.0055666639096023,-0.0055666639096023
590.3494,-0.0056378713758383,-0.0056378713758383
517.36273,-0.005637995628684,-0.005637995628684
649.5167,-0.0057191765557294,-0.0057191765557294
567.4305,-0.0058822108096458,-0.0058822108096458
357.07004,-0.0059565437928291,-0.0059565437928291
367.33456,-0.0061026644552874,-0.0061026644552874
496.0787,-0.0064539162530202,-0.0064539162530202
385.34375,-0.0064772576554026,-0.0064772576554026
325.28647,-0.0065132759904369,-0.0065132759904369
519.0627,-0.0066913806923739,-0.0066913806923739
346.26053,-0.0067412739380071,-0.0067412739380071
347.13046,-0.0068282651526348,-0.0068282651526348
597.4291,-0.0068669581963011,-0.0068669581963011
615.1833,-0.0070001367980094,-0.0070001367980094
379.294,-0.0070684191639247,-0.0070684191639247
300.09262,-0.0070845853951987,-0.0070845853951987
372.18933,-0.0072811915111602,-0.0072811915111602
725.1983,-0.0073161847125752,-0.0073161847125752
363.29974,-0.0073272396919351,-0.0073272396919351
631.19257,-0.0073410340749962,-0.0073410340749962
797.58997,-0.0073966340189937,-0.0073966340189937
387.32364,-0.0074260572534405,-0.0074260572534405
400.12805,-0.0075105727937467,-0.0075105727937467
314.10696,-0.007738225713094,-0.007738225713094
365.27966,-0.0084845794060164,-0.0084845794060164
740.7076,-0.0084849970989273,-0.0084849970989273
367.14456,-0.0085142820329096,-0.0085142820329096
461.0853,-0.0088685855898586,-0.0088685855898586
519.3826,-0.0088691695611429,-0.0088691695611429
764.5215,-0.0090429849125327,-0.0090429849125327
614.17334,-0.0090454582336159,-0.0090454582336159
385.10376,-0.0090974176145393,-0.0090974176145393
302.10254,-0.0091243131772441,-0.0091243131772441
533.357,-0.0093233955342197,-0.0093233955342197
402.99295,-0.0093727293662817,-0.0093727293662817
769.22626,-0.0095334087229547,-0.0095334087229547
607.3887,-0.0095634408305535,-0.0095634408305535
735.4928,-0.0095669553444424,-0.0095669553444424
535.3769,-0.0096705175822691,-0.0096705175822691
521.3975,-0.0096713180480984,-0.0096713180480984
513.33295,-0.0096783611017576,-0.0096783611017576
605.3787,-0.0099919916342527,-0.0099919916342527
424.36197,-0.0101122782366853,-0.0101122782366853
520.50757,-0.0103490915232935,-0.0103490915232935
381.31393,-0.0105808419256373,-0.0105808419256373
648.6268,-0.0107517474581614,-0.0107517474581614
404.1529,-0.0108035792715441,-0.0108035792715441
569.4054,-0.0108491246077329,-0.0108491246077329
619.39307,-0.0111959277759707,-0.0111959277759707
630.1926,-0.0112416750728543,-0.0112416750728543
348.28043,-0.0112729363898013,-0.0112729363898013
644.5969,-0.011747356853973,-0.011747356853973
365.31964,-0.011901130593831,-0.011901130593831
576.47504,-0.0119144966690276,-0.0119144966690276
655.56146,-0.0120503996920837,-0.0120503996920837
838.6281,-0.0120793140024321,-0.0120793140024321
393.09338,-0.0125396265453276,-0.0125396265453276
626.58777,-0.0126381925840801,-0.0126381925840801
368.3045,-0.0127837688321983,-0.0127837688321983
902.7652,-0.0128263325665205,-0.0128263325665205
364.2747,-0.0134262121696513,-0.0134262121696513
399.3231,-0.0134832897589897,-0.0134832897589897
383.32883,-0.0136888162673493,-0.0136888162673493
414.13742,-0.0138357061607526,-0.0138357061607526
612.6084,-0.0138645911156277,-0.0138645911156277
781.6157,-0.0140671612558387,-0.0140671612558387
326.10645,-0.0140951897356733,-0.0140951897356733
876.5864,-0.0143146113440287,-0.0143146113440287
537.39185,-0.0153186455722704,-0.0153186455722704
518.4927,-0.0154949678421483,-0.0154949678421483
590.1544,-0.0155568325802673,-0.0155568325802673
710.48395,-0.0163175262794873,-0.0163175262794873
769.5613,-0.0163317945509664,-0.0163317945509664
546.5264,-0.0172728294503123,-0.0172728294503123
663.4511,-0.0175405346362234,-0.0175405346362234
860.6121,-0.0182385785718099,-0.0182385785718099
753.587,-0.0183337055922521,-0.0183337055922521
427.38184,-0.0196488122156669,-0.0196488122156669
401.338,-0.0197178237409395,-0.0197178237409395
628.60266,-0.0222704143855399,-0.0222704143855399
694.5147,-0.0225002927348119,-0.0225002927348119
