m/z,UPEC_13,UPEC_15,UPEC_14,UPEC_12,mean
886.59595,0.0088169737867185,0.0184571625753194,0.0233379889697098,0.0331934723903356,0.020951399430520823
504.28333,0.0110818123153867,0.0209478628068524,0.0099667678854372,0.0406838404798837,0.02067007087189
860.6121,0.0027700235364832,0.0272977977140814,0.0051310724928311,0.0474373300537687,0.0206590559492911
589.47943,0.0097793731512587,0.0213587932049271,0.016437931957896,0.0340504647189415,0.020406640758255823
599.32404,0.011827300387215,0.0204231296487468,0.0128070891693158,0.0365562796117343,0.020403449704252972
838.6281,0.0016657879802006,0.0280769227567546,0.0060644932020663,0.0448763989212237,0.0201709007150613
587.4996,0.0141081488764182,0.0185147449516562,0.0242147470134753,0.0238049617148358,0.020160650639096375
469.28992,0.0108481677965267,0.0229048055424966,0.0099674338399166,0.0368228888862519,0.020135824016297953
911.6798,0.009651637599652,0.0141577851488661,0.0243415255339319,0.0323394536195052,0.0201226004754888
584.3047,0.0082217117695393,0.0188760186133082,0.0142661940503624,0.0385403449702279,0.019976067350859453
809.6494,0.0023147194074314,0.0252401425680115,-0.0036343684006818,0.0553338299940927,0.01981358089221345
753.587,-0.0009004295456656,0.0284581795064746,-0.0044799490182936,0.0560681247580604,0.01978648142514395
517.32776,0.0040898138850491,0.0211430619905872,0.0207682172087073,0.032238974000055,0.01956001677109965
479.23447,0.0049022931678455,0.0257546510490799,0.008650288681517,0.0387694868008813,0.019519179924830925
519.26263,0.0083253832347071,0.020860435981698,0.0097435556799589,0.0386536501404709,0.019395756259208724
535.23694,0.0097678326375604,0.0208395732189093,0.0070032605432482,0.0397154395751137,0.0193315264937079
896.48047,0.0040920572886215,0.0185183998682713,0.0103992806798146,0.0437243103126118,0.0191835120373298
387.24365,0.007805891869892,0.0284135445223963,0.0111536945594359,0.0292097176716262,0.0191457121558376
723.54333,0.0055160028795146,0.0196968748735086,0.0031260416275413,0.0481087977325232,0.019111929278271923
590.3494,0.0111476255171225,0.0240347874363442,0.0102715882289177,0.0308084014729339,0.019065600663829577
473.26974,0.0095726121005225,0.0217805183716097,0.0095226149509416,0.0352838058644254,0.019039887821874803
675.44556,0.0083185915955106,0.0236810177222162,0.0075961090511136,0.036389995426346,0.0189964284487966
497.27866,0.0041138288050205,0.0229410693683693,0.01055940205461,0.0377365825826525,0.018837720702663076
387.32364,0.0084641473669217,0.0274912460941951,0.0114896527578545,0.0279057978687949,0.01883771102194155
686.585,0.0057602868119463,0.0193707689776074,0.0079107241846614,0.0421444646684408,0.018796561160663975
620.39307,0.0056003573697765,0.0188980536205256,0.0187709423556825,0.0313642619770408,0.01865840383075635
457.28046,0.0055109770631166,0.0215159500998338,0.0055788784063634,0.0412181425838652,0.01845598703829475
628.60266,0.0044201153430923,0.02685717591253,-0.0046427897363367,0.0466718974189629,0.018326599734562125
648.6268,0.0108740599737538,0.0236091995366282,0.0040196513974959,0.0339262240434028,0.018107283737820175
712.67883,0.0060611439377178,0.0146187561602604,0.0309571891248567,0.0207551460499985,0.01809805881820835
660.4212,0.0039543369556928,0.0203890835349909,0.0123281152740456,0.0352147459070191,0.0179715704179371
363.16473,0.0040227211661675,0.023182762605799,0.0091993135597239,0.0353149714640151,0.017929942198926373
801.6848,0.0036838883683349,0.0231360962340808,0.0119852358320617,0.0323853839340549,0.017797651092133077
436.18643,0.0032293843673339,0.0227666366564752,0.0089210890275657,0.0348526473473216,0.0174424393496741
627.4677,0.0117048370811832,0.015089597310981,0.0152066648008431,0.0277028611487519,0.0174259900854398
634.4074,0.0042036061718347,0.0203049309454008,0.0146044205704259,0.0303832217206132,0.01737404485206865
408.1477,0.0062401346395632,0.0250083741250639,0.0076082485324003,0.0305526566077009,0.017352353476182074
420.21716,0.0046098253403814,0.0251977770273832,0.0066463382553569,0.0323457003107676,0.017199910233472275
423.17203,0.0073843602681195,0.0227150703762844,0.006309984683473,0.0321305080868422,0.017134980853679774
799.6699,0.003470075502915,0.0202707263635816,0.0101652924317082,0.033923661856123,0.01695743903858195
710.48395,-0.0034957280115482,0.0232788071880471,0.0012968536839643,0.0461958009151462,0.01681893344390235
531.4071,0.00673086828242,0.0192028135523802,0.0102928692040279,0.0301489795089799,0.016593882636952002
670.6108,0.0044313051334262,0.0189312483284481,0.0059450935431212,0.0367205770596409,0.0165070560161591
361.20984,0.0057132763540097,0.0170914321844274,0.0066149006955585,0.0362334803278231,0.016413272390454675
823.6638,0.0056810747076724,0.0199285745747838,0.0060405699181565,0.0329041915556757,0.0161386026890721
516.2478,0.0034639904809149,0.0206677415921907,0.0057218682424353,0.0335645664816266,0.015854541699291874
576.47504,0.0014362012838625,0.0176179517318262,0.005648997232576,0.0383631763520005,0.0157665816500663
397.2282,0.0065555059179603,0.0223623123437194,0.0027798184482802,0.0309811370814289,0.0156696934478472
622.368,0.0050304506771339,0.0173597624609366,0.007934452165822,0.0321461682696239,0.015617708393379101
781.6157,0.004915585454693,0.0200839307930329,0.0009915044204322,0.0354955028099414,0.015371630869524875
560.5008,0.0074576138302048,0.0161308710585737,0.0018509192944782,0.0359875658218661,0.0153567425012807
694.5147,-0.0038577799611832,0.0196854862957851,-0.0039451953100556,0.0451685696453481,0.014262770167473598
398.23816,0.0015739758019339,0.0174711183999971,0.0074614906546032,0.0297960995682825,0.014075671106204175
740.7076,0.0071214783931042,0.0171651156217688,0.0119494156345961,0.0172237779379355,0.013364946896851151
567.39044,0.0036219550014806,0.0181604714449559,0.0071011568076783,0.0243575963887284,0.013310294910710799
607.43365,0.0011323097027774,0.0210199774786345,0.0082854243469496,0.021830478842122,0.013067047592620874
392.15344,0.0059081688091263,0.0179136795860314,0.0009329538320973,0.0262322437886447,0.012746761503974925
427.38184,0.0045634355325519,0.0206041986686325,0.004592921573715,0.0195834107966564,0.01233599164288895
731.60297,-0.010974983823659,0.0225783101453682,-0.0039330519661709,0.0412241238178782,0.012223599543354124
644.5969,0.0068352212127128,0.0160222521199615,9.547297088756458e-05,0.0202542291670279,0.01080179386764744
429.32175,0.0016518126445813,0.0129893741247855,0.001448009919469,0.0234856636733658,0.009893715090550401
646.6119,-0.0016625330936424,0.0115357329089847,0.0010252823015101,0.0254947449346155,0.009098306762866975
546.5264,-0.002135486034598,0.0142015234663361,0.0016190460330777,0.020843720469975,0.0086322009836977
602.58887,-7.589719540886835e-05,0.0141641826913541,-0.0013093132118247,0.0214812384076803,0.008565052672950208
