,x,y,class,0,1
6712,105,62,3,0.11587603,0.26627693
6713,106,62,3,0.24001583,0.41181672
6714,107,62,3,0.36093417,0.5742058
6715,108,62,2,0.3898756,0.6614473
6716,109,62,2,0.37892058,0.6888054
6717,110,62,3,0.35353062,0.62592244
6718,111,62,3,0.24286269,0.69569796
6719,112,62,3,0.3093298,0.6883331
6720,113,62,3,0.19631965,0.61799747
6721,114,62,3,0.2132962,0.70170766
6722,115,62,3,0.15925644,0.5497996
6723,116,62,3,0.31457675,0.6962033
6724,117,62,3,0.14300974,0.49711484
6725,118,62,3,0.1675688,0.6119669
6726,119,62,3,0.19495346,0.64247924
6727,120,62,3,0.24339075,0.58822644
6728,121,62,3,0.11166738,0.58081794
6729,122,62,3,0.25070122,0.6837545
6730,123,62,3,0.16513091,0.6575765
6731,124,62,3,0.25706825,0.70532143
6732,125,62,3,0.12831992,0.66025597
6733,127,62,3,0.22907226,0.69257975
6734,0,63,3,0.09321675,0.33945668
6735,1,63,3,0.3373077,0.5532002
6736,2,63,3,0.19038774,0.405333
6737,3,63,3,0.42950216,0.5553317
6738,4,63,3,0.18957457,0.4609454
6739,5,63,3,0.2455832,0.51452297
6740,6,63,3,0.13580787,0.38535938
6741,7,63,3,0.34329566,0.5941349
6742,8,63,3,0.08748768,0.4899724
6743,9,63,3,0.15167399,0.3565301
6744,10,63,3,0.07108788,0.3123254
6745,11,63,3,0.4339389,0.57451826
6746,12,63,3,0.16129783,0.37301928
6747,13,63,3,0.24787009,0.5336104
6748,14,63,3,0.088801704,0.2815077
6749,15,63,3,0.039116956,0.26125464
6750,16,63,3,0.06147419,0.38944653
6751,17,63,3,0.1737467,0.47605065
6752,18,63,3,0.08729296,0.3437862
6753,19,63,3,0.20307252,0.45537013
6754,20,63,3,0.06523283,0.30152935
6755,21,63,3,0.11631981,0.35560587
6756,22,63,3,0.02124118,0.26952916
6757,23,63,3,0.22226886,0.43988892
6758,24,63,3,0.2348373,0.50741965
6759,25,63,3,0.13908385,0.37790823
6760,26,63,3,0.13330735,0.38314503
6761,27,63,3,0.35519657,0.63379383
6762,28,63,3,0.28543848,0.57704496
6763,29,63,3,0.024631815,0.29615235
6764,30,63,3,0.06631577,0.46561983
6765,31,63,3,0.11286348,0.41440862
6766,32,63,3,0.17424375,0.5434146
6767,33,63,1,0.5088499,0.5094073
6768,34,63,3,0.4939556,0.513905
6769,35,63,1,0.5700376,0.5845637
6770,36,63,3,0.20551081,0.5135684
6771,37,63,1,0.634617,0.5567591
6772,38,63,3,0.5048457,0.5077486
6773,39,63,1,0.7927463,0.5799354
6774,40,63,1,0.8431929,0.6122545
6775,41,63,1,0.8282231,0.6054937
6776,42,63,1,0.90032697,0.6585647
6777,43,63,1,0.62448275,0.7111599
6778,44,63,1,0.89290404,0.64822906
6779,45,63,1,0.86400956,0.5964128
6780,46,63,1,0.8864141,0.61311466
6781,47,63,1,0.9363287,0.67924786
6782,48,63,1,0.864247,0.5962711
6783,49,63,1,0.9265149,0.58392346
6784,50,63,1,0.9405149,0.59866536
6785,51,63,1,0.95608276,0.569922
6786,52,63,1,0.8331276,0.53516936
6787,53,63,1,0.8911167,0.526489
6788,54,63,1,0.8979529,0.5405814
6789,55,63,1,0.87050676,0.5416212
6790,56,63,1,0.93447113,0.5700046
6791,57,63,1,0.96018744,0.547721
6792,58,63,1,0.9316586,0.6750438
6793,59,63,1,0.90203226,0.5498414
6794,60,63,1,0.90204287,0.5727567
6795,61,63,1,0.93628395,0.6741304
6796,62,63,1,0.930928,0.5781187
6797,63,63,1,0.85269433,0.5938101
6798,64,63,1,0.89268076,0.6159251
6799,65,63,1,0.88258934,0.5649994
6800,66,63,1,0.809563,0.5796081
6801,67,63,3,0.47005683,0.5300892
6802,68,63,1,0.59928477,0.57489187
6803,69,63,3,0.507986,0.4857481
6804,70,63,3,0.335517,0.6141031
6805,71,63,1,0.5928788,0.57805365
6806,72,63,3,0.47227207,0.50989765
6807,73,63,3,0.059256624,0.25117102
6808,74,63,3,0.09582622,0.25427982
6809,75,63,3,0.047366038,0.27132967
6810,76,63,3,0.08563734,0.31054544
6811,77,63,3,0.061895393,0.29025894
6812,78,63,3,0.13692664,0.35900262
6813,80,63,3,0.18412367,0.4330545
6814,81,63,3,0.20545153,0.44922546
6815,87,63,3,0.02280493,0.2596789
6816,88,63,3,0.24497356,0.4559108
6817,89,63,3,0.33824113,0.5531391
6818,90,63,3,0.21400411,0.3621027
6819,91,63,3,0.28600162,0.53539366
6820,93,63,3,0.10596158,0.2833354
6821,94,63,3,0.2572924,0.45258898
6822,95,63,3,0.16819352,0.33603466
6823,100,63,3,0.33096865,0.4801729
6824,101,63,3,0.35654265,0.61473453
6825,103,63,3,0.0399434,0.24727315
6826,106,63,3,0.06991458,0.24484976
6827,107,63,3,0.3601001,0.56613183
6828,108,63,3,0.44428292,0.5406228
6829,109,63,3,0.22113422,0.64231896
6830,110,63,1,0.5889701,0.5459699
6831,111,63,3,0.43531775,0.52009016
6832,112,63,3,0.13102569,0.48542508
6833,113,63,3,0.25443187,0.5905408
6834,114,63,3,0.24945858,0.4859664
6835,115,63,3,0.14941779,0.6134265
6836,116,63,3,0.0972386,0.54591084
6837,117,63,3,0.020154247,0.3855952
6838,118,63,3,0.055045597,0.4326899
6839,119,63,3,0.10000484,0.54420596
6840,120,63,3,0.03282898,0.2933856
6841,121,63,3,0.042297248,0.26486894
6842,122,63,3,0.052584503,0.32742348
6843,123,63,3,0.05244053,0.44971833
6844,124,63,3,0.14492506,0.5981993
6845,125,63,3,0.18650627,0.6900763
6846,126,63,3,0.06637541,0.5333884
6847,127,63,3,0.15041958,0.63607395
6848,0,64,3,0.32084697,0.5410783
6849,1,64,3,0.19708209,0.45081437
6850,2,64,3,0.2762354,0.5286744
6851,3,64,3,0.34917054,0.5709474
6852,4,64,2,0.45499045,0.6650504
6853,5,64,3,0.31080592,0.5454785
6854,6,64,3,0.18769684,0.42163733
6855,7,64,3,0.34357285,0.6369206
6856,8,64,3,0.07049822,0.34111083
6857,9,64,3,0.29068974,0.5517389
6858,10,64,3,0.17113057,0.42161915
6859,11,64,3,0.08906629,0.4824404
6860,12,64,3,0.08292697,0.30367863
6861,13,64,3,0.1821573,0.30817255
6862,14,64,3,0.18435861,0.425589
6863,15,64,3,0.1965617,0.41861713
6864,16,64,3,0.3236485,0.5830836
6865,17,64,3,0.3913659,0.6053649
6866,18,64,3,0.37975377,0.6201974
6867,19,64,3,0.378397,0.5936511
6868,20,64,3,0.25920078,0.55012846
6869,21,64,3,0.16315022,0.43332064
6870,22,64,3,0.10442085,0.32902718
6871,23,64,3,0.27616856,0.55236965
6872,24,64,3,0.4041115,0.49531505
6873,25,64,3,0.35577577,0.61346155
6874,26,64,3,0.40833685,0.61161304
6875,27,64,3,0.06711448,0.38726866
6876,28,64,3,0.44175777,0.53179824
6877,29,64,3,0.13055679,0.4389476
6878,30,64,3,0.39648616,0.59658587
6879,31,64,3,0.29148006,0.60083324
6880,32,64,1,0.5488012,0.58510226
6881,33,64,3,0.35452724,0.592085
6882,34,64,3,0.448509,0.53233624
6883,35,64,1,0.8103137,0.61588585
6884,36,64,1,0.5826237,0.6087325
6885,37,64,1,0.9148608,0.5522619
6886,38,64,1,0.8236188,0.5968866
6887,39,64,1,0.81936306,0.61419064
6888,40,64,1,0.8826781,0.63373655
6889,41,64,1,0.85880643,0.6610533
6890,42,64,1,0.91454804,0.6203583
6891,44,64,1,0.9211597,0.60454506
6892,45,64,1,0.9307324,0.6506431
6893,46,64,1,0.94584954,0.6250763
6894,47,64,1,0.91194534,0.6402288
6895,48,64,1,0.880358,0.5982604
6896,49,64,1,0.8983012,0.58182645
6897,50,64,1,0.8909213,0.5636008
6898,51,64,1,0.9006855,0.5706897
6899,52,64,1,0.8834364,0.5577127
6900,53,64,1,0.9748187,0.56907994
6901,54,64,1,0.9360255,0.5614092
6902,55,64,1,0.99045235,0.5805325
6903,56,64,1,0.9489956,0.5307421
6904,57,64,1,0.85896486,0.67568165
6905,58,64,1,0.98535734,0.5835159
6906,59,64,1,0.9908635,0.5935509
6907,60,64,1,0.94730127,0.60982174
6908,61,64,1,0.9531366,0.6285204
6909,62,64,1,0.9317541,0.67642623
6910,63,64,1,0.9686114,0.62373966
6911,64,64,1,0.9259856,0.5921207
6912,65,64,1,0.86078864,0.6603196
6913,66,64,1,0.73826915,0.61108637
6914,67,64,1,0.60263175,0.59655076
6915,68,64,3,0.21352397,0.5442132
6916,69,64,3,0.38653386,0.545464
6917,70,64,1,0.6063544,0.69232607
6918,71,64,3,0.4383128,0.56487113
6919,72,64,3,0.28018638,0.5939277
6920,73,64,3,0.14541301,0.3059608
6921,74,64,3,0.21415514,0.3361985
6922,75,64,3,0.06128686,0.29321584
6923,76,64,3,0.3608223,0.51639503
6924,77,64,3,0.29974648,0.39701295
6925,78,64,3,0.19567657,0.39279756
6926,81,64,2,0.4182942,0.66992235
6927,82,64,3,0.38068807,0.5987744
6928,88,64,3,0.35754082,0.50630254
6929,89,64,3,0.20109136,0.42479795
6930,90,64,3,0.102291904,0.283549
6931,92,64,3,0.13008061,0.29431975
6932,93,64,3,0.27378935,0.47761574
6933,94,64,2,0.45863122,0.6297705
6934,96,64,3,0.25248197,0.3775178
6935,98,64,3,0.25783148,0.37333864
6936,99,64,3,0.3260877,0.47954553
6937,100,64,3,0.0642187,0.33028215
6938,102,64,3,0.15656224,0.3340332
6939,103,64,3,0.3277105,0.5191869
6940,105,64,3,0.17843342,0.3205233
6941,106,64,3,0.3688227,0.42639014
6942,108,64,3,0.16454433,0.42656985
6943,109,64,3,0.41552305,0.5696723
6944,110,64,3,0.27236766,0.5784431
6945,111,64,3,0.071076505,0.4645098
6946,112,64,3,0.06020115,0.41884226
6947,113,64,3,0.076750666,0.4587341
6948,114,64,3,0.17688355,0.6863167
6949,115,64,3,0.23150267,0.6459434
6950,116,64,3,0.054605607,0.4622492
6951,117,64,3,0.15024701,0.5616493
6952,118,64,3,0.07031606,0.3282352
6953,119,64,3,0.1194474,0.43734962
6954,120,64,3,0.12607108,0.43264067
6955,121,64,3,0.0569064,0.50147283
6956,122,64,3,0.08389842,0.5272956
6957,123,64,3,0.095453456,0.55702484
6958,124,64,3,0.085915424,0.48261935
6959,125,64,3,0.104394495,0.5883232
6960,126,64,3,0.035842393,0.45763823
6961,127,64,3,0.20569058,0.7243926
6962,0,65,3,0.15883364,0.5603388
6963,1,65,3,0.05461262,0.28037712
6964,2,65,3,0.22963837,0.52111286
6965,3,65,3,0.39943674,0.50774956
6966,4,65,3,0.32164016,0.6140779
6967,5,65,3,0.36914605,0.59589875
6968,6,65,3,0.17745249,0.5252435
6969,7,65,3,0.27273577,0.41093
6970,8,65,3,0.15154506,0.4168236
6971,9,65,3,0.146111,0.48337907
6972,10,65,3,0.19958477,0.36590323
6973,11,65,3,0.13814805,0.44185904
6974,12,65,3,0.055104923,0.2985658
6975,13,65,3,0.10807103,0.25742438
6976,14,65,3,0.006903757,0.25540826
6977,15,65,3,0.08222582,0.30356032
6978,16,65,3,0.021275379,0.25258356
6979,17,65,3,0.23697394,0.40028074
6980,18,65,3,0.34117794,0.631494
6981,19,65,2,0.42138645,0.65823245
6982,20,65,3,0.30271047,0.5926146
6983,21,65,3,0.04997521,0.298557
6984,22,65,3,0.032853305,0.2734979
6985,23,65,3,0.17833379,0.4733452
6986,24,65,3,0.1374918,0.4505664
6987,25,65,3,0.11659492,0.6164995
6988,26,65,3,0.11282804,0.44283178
6989,27,65,3,0.40882832,0.50907534
6990,28,65,1,0.6055417,0.55833924
6991,29,65,3,0.2162974,0.5182524
6992,30,65,3,0.08721586,0.38261223
6993,31,65,1,0.58575886,0.59217316
6994,32,65,3,0.21325666,0.47998273
6995,33,65,3,0.39161277,0.57747906
6996,34,65,3,0.15303327,0.4464266
6997,35,65,3,0.45201597,0.547136
6998,36,65,1,0.63295746,0.5603139
6999,37,65,1,0.5943857,0.60033745
7000,38,65,1,0.5688756,0.575565
7001,39,65,1,0.82024133,0.57678837
7002,40,65,1,0.84104985,0.6043515
7003,41,65,1,0.82420355,0.57797486
7004,42,65,1,0.92398274,0.62899333
7005,43,65,1,0.62347883,0.7098721
7006,44,65,1,0.87898046,0.6062698
7007,45,65,1,0.8903947,0.6477929
7008,46,65,1,0.9741163,0.6358205
7009,47,65,1,0.9426488,0.6197129
7010,48,65,1,0.973129,0.59771186
7011,49,65,1,0.9641276,0.60614586
7012,50,65,1,0.9344944,0.5688995
7013,51,65,1,0.9331079,0.68108565
7014,52,65,1,0.85288227,0.52191097
7015,53,65,1,0.94618195,0.6666409
7016,54,65,1,0.88390386,0.5293332
7017,55,65,1,0.91686463,0.52784854
7018,56,65,1,0.89162683,0.5277961
7019,57,65,1,0.9368511,0.67613304
7020,58,65,1,0.8800561,0.5447403
7021,59,65,1,0.9343318,0.5776333
7022,60,65,1,0.8891736,0.5349827
7023,61,65,1,0.96332955,0.59843963
7024,62,65,1,0.9158425,0.57887
7025,63,65,1,0.95186436,0.61242646
7026,64,65,1,0.9690354,0.62535393
7027,65,65,1,0.92785794,0.6798206
7028,66,65,1,0.8966751,0.58196497
7029,67,65,1,0.6068348,0.56194913
7030,68,65,3,0.18881159,0.4785707
7031,69,65,3,0.49271053,0.4648965
7032,70,65,3,0.3616212,0.6521749
7033,71,65,3,0.48586354,0.5026918
7034,72,65,3,0.4859254,0.46744558
7035,73,65,3,0.4236203,0.5798685
7036,74,65,3,0.21344247,0.4569237
7037,75,65,3,0.35962006,0.5318859
7038,76,65,3,0.18889685,0.43562287
7039,77,65,3,0.4802945,0.5153059
7040,78,65,3,0.37774608,0.58869815
7041,79,65,3,0.34468955,0.46778315
7042,80,65,2,0.43056774,0.6712852
7043,84,65,3,0.035312824,0.25839612
7044,88,65,3,0.27965978,0.37775567
7045,91,65,3,0.36762732,0.63253397
7046,92,65,3,0.1458839,0.32920098
7047,96,65,3,0.17250343,0.6038842
7048,97,65,3,0.36645707,0.5859716
7049,98,65,3,0.20422782,0.4322904
7050,102,65,3,0.04249834,0.2512397
7051,105,65,3,0.26513425,0.5375038
7052,106,65,3,0.120003805,0.32490578
7053,110,65,3,0.24529287,0.4467728
7054,111,65,3,0.35111776,0.55067384
7055,112,65,3,0.026443413,0.30700073
7056,113,65,3,0.06032392,0.3852197
7057,114,65,3,0.18800507,0.69854325
7058,115,65,3,0.25935653,0.7270497
7059,116,65,3,0.020283319,0.26334038
7060,117,65,3,0.106082544,0.4782438
7061,118,65,3,0.02975592,0.4315186
7062,119,65,3,0.07155804,0.52759784
7063,120,65,3,0.23494856,0.6810056
7064,121,65,3,0.18871042,0.700635
7065,122,65,3,0.08421455,0.46193016
7066,123,65,3,0.066175066,0.31978893
7067,124,65,3,0.12340487,0.6235551
7068,125,65,3,0.1358659,0.6352678
7069,126,65,3,0.03306594,0.42206517
7070,127,65,3,0.028595438,0.34768456
7071,0,66,3,0.26965216,0.40332684
7072,1,66,3,0.1780899,0.35577098
7073,2,66,3,0.077422984,0.37343493
7074,3,66,2,0.4581211,0.6798498
7075,4,66,3,0.43320736,0.5543706
7076,5,66,3,0.2838563,0.52061903
7077,6,66,3,0.30825615,0.40985084
7078,7,66,2,0.46237642,0.60185784
7079,9,66,3,0.30624765,0.5652279
7080,10,66,3,0.35854042,0.5087988
7081,11,66,3,0.15121402,0.44081792
7082,12,66,3,0.16187623,0.5026129
7083,13,66,3,0.028041042,0.28058922
7084,14,66,3,0.03728856,0.2822959
7085,15,66,3,0.035814073,0.2854888
7086,16,66,3,0.15337312,0.3112883
7087,17,66,3,0.2405166,0.37757042
7088,18,66,3,0.11238508,0.408184
7089,19,66,3,0.3931938,0.63235855
7090,20,66,3,0.18271606,0.3683585
7091,21,66,3,0.11937208,0.31042877
7092,22,66,3,0.15103722,0.6179654
7093,23,66,3,0.08445614,0.50135094
7094,24,66,3,0.110651575,0.38809097
7095,25,66,3,0.26563504,0.50377434
7096,26,66,2,0.41118094,0.68369806
7097,27,66,3,0.24211386,0.5083319
7098,28,66,3,0.1848021,0.6922134
7099,29,66,3,0.28888342,0.4352671
7100,30,66,3,0.17845389,0.50146693
7101,31,66,3,0.14562681,0.45792088
7102,32,66,3,0.21344015,0.4880074
7103,33,66,1,0.56316686,0.53196734
7104,34,66,1,0.56705546,0.5861573
7105,35,66,1,0.6223143,0.6110532
7106,36,66,1,0.59680593,0.5944367
7107,37,66,1,0.87569666,0.6218962
7108,38,66,1,0.8290205,0.5565761
7109,39,66,1,0.9393571,0.6115602
7110,40,66,1,0.84364617,0.5817132
7111,41,66,1,0.9116979,0.64186084
7112,42,66,1,0.89069074,0.5959452
7113,43,66,1,0.9429825,0.6353786
7114,44,66,1,0.91676265,0.6191576
7115,45,66,1,0.8578396,0.6762838
7116,46,66,1,0.6240492,0.710641
7117,47,66,1,0.91286874,0.5926161
7118,48,66,1,0.91049236,0.5928665
7119,49,66,1,0.85889095,0.5404697
7120,50,66,1,0.88011533,0.6371602
7121,51,66,1,0.9254784,0.6634246
7122,52,66,1,0.9738893,0.57068795
7123,53,66,1,0.9819507,0.5760931
7124,54,66,1,0.9429201,0.67630374
7125,55,66,1,0.6252734,0.71172154
7126,56,66,1,0.99245226,0.577558
7127,57,66,1,0.94921017,0.547837
7128,58,66,1,0.9380283,0.5450903
7129,59,66,1,0.94345343,0.52538544
7130,60,66,1,0.9538827,0.5595226
7131,61,66,1,0.933526,0.68048555
7132,62,66,1,0.9372013,0.6836538
7133,63,66,1,0.9627908,0.6273157
7134,64,66,1,0.94933724,0.62409467
7135,65,66,1,0.9735089,0.61516166
7136,66,66,1,0.8309049,0.61618584
7137,67,66,1,0.8293563,0.6219994
7138,68,66,1,0.62276816,0.597304
7139,69,66,2,0.44878247,0.66649985
7140,70,66,1,0.53150094,0.5890461
7141,71,66,3,0.26519877,0.52874553
7142,72,66,3,0.44826475,0.54841065
7143,73,66,2,0.4503607,0.6517108
7144,74,66,3,0.3567857,0.649505
7145,75,66,3,0.34663683,0.6704882
7146,77,66,3,0.44971186,0.57040185
7147,78,66,1,0.58717936,0.5580944
7148,79,66,3,0.42442435,0.5397075
7149,80,66,3,0.38552642,0.6474847
7150,83,66,3,0.34223688,0.46976137
7151,85,66,3,0.41072282,0.58508754
7152,86,66,3,0.24833651,0.4085479
7153,87,66,3,0.29298684,0.38859564
7154,88,66,3,0.07024722,0.28509825
7155,90,66,3,0.34407455,0.497578
7156,91,66,3,0.31198916,0.5551241
7157,93,66,3,0.3517099,0.42796537
7158,94,66,3,0.1456317,0.2857739
7159,95,66,3,0.09775604,0.42087704
7160,96,66,3,0.34296846,0.49071208
7161,97,66,3,0.30087602,0.429368
7162,98,66,3,0.23943713,0.36778426
7163,100,66,3,0.32652867,0.3982748
7164,106,66,3,0.29758736,0.3871205
7165,107,66,3,0.30707622,0.48073727
7166,108,66,3,0.3148487,0.39233583
7167,109,66,3,0.11596834,0.259253
7168,110,66,2,0.4174988,0.6412032
7169,111,66,3,0.22151744,0.3705563
7170,112,66,3,0.33478078,0.67298305
7171,113,66,3,0.3769765,0.5294724
7172,114,66,3,0.2521382,0.6867798
7173,115,66,3,0.19661832,0.5366592
7174,116,66,3,0.14555003,0.59686995
7175,117,66,3,0.17664018,0.6717724
7176,118,66,3,0.12311151,0.5681147
7177,119,66,3,0.20733196,0.7044024
7178,120,66,3,0.23988059,0.72772086
7179,121,66,3,0.13430318,0.5815715
7180,122,66,3,0.06493654,0.48833126
7181,123,66,3,0.20800827,0.73364574
7182,124,66,3,0.20387013,0.7132281
7183,125,66,3,0.13837434,0.5009095
7184,126,66,3,0.08628075,0.53678894
7185,127,66,3,0.103910096,0.6129519
7186,0,67,3,0.114939556,0.4326484
7187,1,67,3,0.26717028,0.5383878
7188,2,67,3,0.23001808,0.50334287
7189,3,67,3,0.13282289,0.4406059
7190,4,67,3,0.094959326,0.37700376
7191,5,67,3,0.032235164,0.30246967
7192,6,67,3,0.07952931,0.27888066
7193,7,67,3,0.18519239,0.4308227
7194,8,67,3,0.31672716,0.566327
7195,9,67,3,0.07062609,0.25983056
7196,10,67,3,0.04503643,0.26226532
7197,11,67,3,0.10114552,0.29881966
7198,12,67,3,0.02626867,0.27029967
7199,13,67,3,0.08099671,0.3582239
7200,14,67,3,0.06369575,0.361529
7201,15,67,3,0.033733625,0.25270408
7202,16,67,3,0.014888978,0.26953417
7203,17,67,3,0.019826123,0.30357122
7204,18,67,3,0.0,0.261358
7205,19,67,3,0.041484173,0.26887164
7206,20,67,3,0.049433846,0.36350176
7207,21,67,3,0.09673546,0.37346387
7208,22,67,3,0.20993526,0.5721924
7209,23,67,3,0.25078696,0.54990673
7210,24,67,3,0.4078675,0.49795443
7211,25,67,3,0.22411186,0.56935704
7212,26,67,3,0.12760627,0.44568345
7213,27,67,3,0.2083692,0.51191413
7214,28,67,3,0.11987773,0.4223099
7215,29,67,3,0.09328156,0.366758
7216,30,67,1,0.6001083,0.5485393
7217,31,67,3,0.14022471,0.5331009
7218,32,67,3,0.06776385,0.35648024
7219,33,67,1,0.82030535,0.58437103
7220,34,67,3,0.4970872,0.5147544
7221,35,67,1,0.55332917,0.54178876
7222,36,67,3,0.15084316,0.51639706
7223,37,67,1,0.84092504,0.593458
7224,38,67,1,0.87007874,0.61016124
7225,39,67,1,0.8209253,0.6312923
7226,40,67,1,0.85943776,0.59204596
7227,41,67,1,0.6233452,0.7098187
7228,42,67,1,0.9209944,0.6378931
7229,43,67,1,0.88040113,0.6455864
7230,44,67,1,0.83839077,0.5514354
7231,45,67,1,0.9127362,0.65545064
7232,46,67,1,0.9368134,0.68713844
7233,47,67,1,0.9104155,0.66047996
7234,48,67,1,0.94328594,0.58377284
7235,49,67,1,0.9862495,0.6063186
7236,50,67,1,0.9650697,0.58810705
7237,51,67,1,0.923199,0.5727981
7238,52,67,1,0.9395293,0.6749386
7239,53,67,1,0.92643315,0.52869415
7240,54,67,1,0.89843017,0.623279
7241,55,67,1,0.95150435,0.66008365
7242,56,67,1,0.9209187,0.5228196
7243,57,67,1,0.8392742,0.5154469
7244,58,67,1,0.9682812,0.553031
7245,59,67,1,0.617221,0.70179075
7246,60,67,1,0.96657425,0.5909354
7247,61,67,1,0.6198491,0.7046174
7248,62,67,1,0.99364114,0.60788506
7249,63,67,1,0.91921085,0.6006971
7250,64,67,1,0.9319933,0.682168
7251,65,67,1,0.9079927,0.6617055
7252,66,67,1,0.97536445,0.61613435
7253,67,67,1,0.8406532,0.66132873
7254,68,67,1,0.81493455,0.56422836
7255,69,67,3,0.50725055,0.49262732
7256,70,67,1,0.50224125,0.56693596
7257,71,67,3,0.2554698,0.5347709
7258,72,67,3,0.15185265,0.47114468
7259,73,67,3,0.47488093,0.51576734
7260,74,67,3,0.18469499,0.56542
7261,75,67,3,0.1492559,0.50291395
7262,76,67,3,0.23424,0.56593907
7263,77,67,3,0.024128327,0.4270546
7264,78,67,3,0.38884705,0.4956807
7265,79,67,1,0.5688954,0.6332081
7266,80,67,3,0.121584125,0.48464742
7267,83,67,3,0.08948091,0.27881294
7268,85,67,3,0.05816259,0.2414718
7269,86,67,3,0.029432572,0.37518907
7270,87,67,3,0.25033513,0.34289283
7271,89,67,3,0.23781312,0.36394992
7272,90,67,3,0.15028933,0.39453736
7273,91,67,3,0.4008201,0.6262216
7274,92,67,3,0.36723822,0.4154608
7275,93,67,3,0.14405666,0.55096626
7276,94,67,3,0.19679083,0.581528
7277,96,67,3,0.037791215,0.24327753
7278,102,67,3,0.15032421,0.35377917
7279,103,67,3,0.028358158,0.25474197
7280,105,67,3,0.39890116,0.5878978
7281,107,67,3,0.46360886,0.56829035
7282,109,67,3,0.06660419,0.2915509
7283,110,67,3,0.019711148,0.2633119
7284,111,67,3,0.08125269,0.30335864
7285,112,67,3,0.14111641,0.6150743
7286,113,67,3,0.051623728,0.4539437
7287,114,67,3,0.02029811,0.2873482
7288,115,67,3,0.14952092,0.6580946
7289,116,67,3,0.21794389,0.71364856
7290,117,67,3,0.23890215,0.7339495
7291,118,67,3,0.115784734,0.5977278
7292,119,67,3,0.04133816,0.472573
7293,120,67,3,0.062208336,0.40987197
7294,121,67,3,0.24061416,0.7239542
7295,122,67,3,0.109065875,0.49503297
7296,123,67,3,0.23866777,0.7467828
7297,124,67,3,0.13365385,0.64446783
7298,125,67,3,0.11368666,0.6393598
7299,126,67,3,0.1309364,0.51604384
7300,127,67,3,0.0992629,0.4851284
7301,0,68,3,0.16895418,0.45712075
7302,1,68,3,0.28252888,0.47441438
7303,2,68,3,0.27500176,0.41111133
7304,3,68,3,0.27045888,0.5355298
7305,4,68,3,0.09450032,0.3369313
7306,5,68,3,0.23609662,0.4809218
7307,6,68,3,0.08780409,0.34299716
7308,7,68,3,0.13869333,0.3893594
7309,8,68,3,0.20726636,0.38826078
7310,9,68,3,0.16027938,0.3933603
7311,10,68,3,0.12282911,0.39350104
7312,11,68,3,0.11031921,0.5521967
7313,12,68,3,0.08780631,0.27408025
7314,13,68,3,0.13236752,0.30194804
7315,14,68,3,0.029757483,0.2935343
7316,15,68,3,0.011845376,0.25597766
7317,16,68,3,0.0047536483,0.24887633
7318,17,68,3,0.0098886015,0.24900025
7319,18,68,3,0.0074097128,0.25140494
7320,19,68,3,0.15525791,0.46741018
7321,20,68,3,0.17997415,0.43283558
7322,21,68,3,0.26193604,0.53993934
7323,22,68,2,0.33578327,0.69400793
7324,23,68,3,0.21936758,0.5701307
7325,24,68,3,0.28095052,0.54152423
7326,25,68,3,0.03728753,0.43777162
7327,26,68,3,0.18988435,0.6720023
7328,27,68,3,0.24188238,0.67550474
7329,28,68,3,0.13506557,0.4205513
7330,29,68,3,0.094738185,0.42931533
7331,30,68,3,0.121955805,0.4463075
7332,31,68,3,0.071231306,0.3552304
7333,32,68,3,0.08258619,0.37689394
7334,33,68,3,0.4387916,0.51370823
7335,34,68,3,0.15008746,0.46667776
7336,35,68,3,0.41658306,0.4983602
7337,36,68,3,0.39705127,0.4247499
7338,37,68,1,0.6141879,0.5429844
7339,38,68,1,0.79389876,0.5894726
7340,39,68,1,0.9337844,0.63001466
7341,40,68,1,0.93837416,0.63703805
7342,41,68,1,0.9416442,0.640396
7343,42,68,1,0.9482532,0.6070156
7344,43,68,1,0.8821421,0.6235979
7345,44,68,1,0.91832024,0.62234426
7346,45,68,1,0.95638347,0.5946755
7347,46,68,1,0.84782624,0.58365434
7348,47,68,1,0.6199114,0.70920753
7349,48,68,1,0.8767705,0.588955
7350,49,68,1,0.931341,0.67721635
7351,50,68,1,0.89110273,0.53756636
7352,51,68,1,0.94688433,0.55833215
7353,52,68,1,0.62380236,0.71049714
7354,53,68,1,0.94549996,0.5610557
7355,54,68,1,0.9376924,0.5488247
7356,55,68,1,0.91755176,0.5167322
7357,56,68,1,0.87935877,0.5116379
7358,57,68,1,0.9380074,0.5546856
7359,58,68,1,0.85683787,0.5412131
7360,59,68,1,0.8718111,0.51109135
7361,60,68,1,0.8849636,0.578003
7362,61,68,1,0.9406737,0.6879578
7363,62,68,1,0.8985743,0.61096174
7364,63,68,1,0.9583077,0.6213043
7365,64,68,1,0.98032343,0.61895704
7366,65,68,1,0.6186836,0.70496076
7367,66,68,3,0.4353504,0.43129537
7368,67,68,1,0.79193515,0.6020283
7369,68,68,1,0.5696416,0.568093
7370,69,68,3,0.4986599,0.4666708
7371,70,68,1,0.5276644,0.50060654
7372,71,68,3,0.2596857,0.5323206
7373,72,68,3,0.054380048,0.32362503
7374,73,68,3,0.28930593,0.59574145
7375,74,68,3,0.3995587,0.43922725
7376,75,68,3,0.09289736,0.3592601
7377,76,68,3,0.12574156,0.5620397
7378,77,68,3,0.26113373,0.35784355
7379,78,68,3,0.48058116,0.49015352
